"code";"text";"markdown"
"Wehrli19391954";"Wehrli, E., 1939-1954. Die Spanner des Palaearktischen Faunengebietes. In: Seitz, A. (Ed.): Die Gross-Schmetterlinge der Erde. I. Abteilung. Die Gross-Schmetterlinge des Palaearktischen Faunengebietes. Supplement IV. — A. Kernen Verlag, Stuttgart, p. 254-766 + 53 coloured plates. (continued from L. B. Prout).";"**Wehrli, E.**, 1939-1954. Die Spanner des Palaearktischen Faunengebietes. In: Seitz, A. (Ed.): *Die Gross-Schmetterlinge der Erde. I. Abteilung. Die Gross-Schmetterlinge des Palaearktischen Faunengebietes. Supplement IV.* - A. Kernen Verlag, Stuttgart, p. 254-766 + 53 coloured plates. (continued from L. B. Prout)."
"Whalley1981";"Whalley, P., 1981. The Mitchell Beazley pocket guide to butterflies. — Mitchell Beazley Publishers, London, 168 p.";"**Whalley, P.**, 1981. *The Mitchell Beazley pocket guide to butterflies.* - Mitchell Beazley Publishers, London, 168 p."
"WhalleyTweedie1963";"Whalley, P. E. S. & Tweedie, M. W. F., 1963. A revision of the British Scoparias (Lepidoptera, Pyralidae). — Entomologist's Gazette 14: 81-98, 11 plates.";"**Whalley, P. E. S. &amp; Tweedie, M. W. F.**, 1963. A revision of the British *Scoparias* (Lepidoptera, Pyralidae). - *Entomologist's Gazette* **14**: 81-98, 11 plates."
"Wojtusiak1972";"Wojtusiak, J., 1972. Adelidae. — Klucze do oznaczania owadów polski 27 (9): 1-52.";"**Wojtusiak, J.**, 1972. Adelidae. - *Klucze do oznaczania owad&oacute;w polski* **27** (9): 1-52."
"Wojtusiak1976";"Wojtusiak, J., 1976. Heliozelidae, Incurvariidae. — Klucze do oznaczania owadów polski 27 (7-8): 1-60.";"**Wojtusiak, J.**, 1976. Heliozelidae, Incurvariidae. - *Klucze do oznaczania owad&oacute;w polski* **27** (7-8): 1-60."
"Wojtusiak1996";"Wojtusiak, J., 1996. Adelidae, Prodoxidae, Incurvariidae. In: Karsholt, O. & Razowski, J. (Eds.): The Lepidoptera of Europe: 28-30. — Apollo Books, Stenstrup.";"**Wojtusiak, J.**, 1996. Adelidae, Prodoxidae, Incurvariidae. In: Karsholt, O. &amp; Razowski, J. (Eds.): *The Lepidoptera of Europe*: 28-30. - Apollo Books, Stenstrup."
"Wolff1958";"Wolff, N. L., 1958. Further notes on the Stomopteryx-Group (Lepid. Gelechiidae). — Entomogiske Meddelelser 18: 224-281.";"**Wolff, N. L.**, 1958. Further notes on the *Stomopteryx*-Group (Lepid. Gelechiidae). - *Entomogiske Meddelelser* **18**: 224-281."
"Wynhoffetal1990";"Wynhoff, I., van der Made, J. & van Swaay, C., 1990. Dagvlinders van de Benelux. — Stichting uitgeverij Koninklijke Nederlandse Natuurhistorische Vereniging, 187 p.";"**Wynhoff, I., van der Made, J. &amp; van Swaay, C.**, 1990. *Dagvlinders van de Benelux*. - Stichting uitgeverij Koninklijke Nederlandse Natuurhistorische Vereniging, 187 p."
"Zagulyaev1960";"Zagulyaev, A. K., 1960. Nasekomye Cheshuekrylye 4 (3). Nastoyaschie moli (Tineidae). Subfamily Tineinae. — Fauna SSSR (N.S.) 78: 1-267. [In Russian].";"**Zagulyaev, A. K.**, 1960. Nasekomye Cheshuekrylye 4 (3). Nastoyaschie moli (Tineidae). Subfamily Tineinae. - *Fauna SSSR* (N.S.) **78**: 1-267. [In Russian]."
"Zagulyaev1964";"Zagulyaev, A. K., 1964. Nasekomye Cheshuekrylye 4 (2). Nastoyaschie moli (Tineidae). Subfamily Nemapogoninae. — Fauna SSSR (N.S.) 86: 1-436. [In Russian].";"**Zagulyaev, A. K.**, 1964. Nasekomye Cheshuekrylye 4 (2). Nastoyaschie moli (Tineidae). Subfamily Nemapogoninae. - *Fauna SSSR* (N.S.) **86**: 1-436. [In Russian]."
"Zagulyaev1973";"Zagulyaev, A. K., 1973. Nasekomye Cheshuekrylye 4 (4). Nastoyaschie moli (Tineidae). Subfamily Scardiinae. — Fauna SSSR (N.S.) 104: 1-127. [In Russian].";"**Zagulyaev, A. K.**, 1973. Nasekomye Cheshuekrylye 4 (4). Nastoyaschie moli (Tineidae). Subfamily Scardiinae. - *Fauna SSSR* (N.S.) **104**: 1-127. [In Russian]."
"Zagulyaev1975";"Zagulyaev, A. K., 1975. Nasekomye Cheshuekrylye 4 (5). Nastoyaschie moli (Tineidae). Subfamily Myrmecozelidae. — Fauna SSSR (N.S.) 108: 1-428. [In Russian].";"**Zagulyaev, A. K.**, 1975. Nasekomye Cheshuekrylye 4 (5). Nastoyaschie moli (Tineidae). Subfamily Myrmecozelidae. - *Fauna SSSR* (N.S.) **108**: 1-428. [In Russian]."
"Zagulyaev1979";"Zagulyaev, A. K., 1979. Nasekomye Cheshuekrylye 4 (6). Nastoyaschie moli (Tineidae). Subfamily Meessiinae. — Fauna SSSR (N.S.) 119: 1-408. [In Russian].";"**Zagulyaev, A. K.**, 1979. Nasekomye Cheshuekrylye 4 (6). Nastoyaschie moli (Tineidae). Subfamily Meessiinae. - *Fauna SSSR *(N.S.) **119**: 1-408. [In Russian]."
"Zagulyaev1988";"Zagulyaev, A. K., 1988. Nasekomye Cheshuekrylye 4 (7). Nastoyaschie moli (Tineidae). Subfamily Ochsenheimeriidae and Eriocottidae. — Fauna SSSR (N.S.) 135: 1-302. [In Russian].";"**Zagulyaev, A. K.**, 1988. Nasekomye Cheshuekrylye 4 (7). Nastoyaschie moli (Tineidae). Subfamily Ochsenheimeriidae and Eriocottidae. - *Fauna SSSR* (N.S.) **135**: 1-302. [In Russian]."
"Zagulyaev1989a";"Zagulyaev, A. K., 1989a. 1. Family Micropterygidae - Mandibulate moths. In: Medvedev, G. S. (Ed.): Keys to the insects of the European part of the USSR 4 (1). — E. J. Brill, Leiden, New York, København, Köln, 991 p.";"**Zagulyaev, A. K.**, 1989a. 1. Family Micropterygidae - Mandibulate moths. In: Medvedev, G. S. (Ed.): *Keys to the insects of the European part of the USSR* **4** (1). - E. J. Brill, Leiden, New York, K&oslash;benhavn, K&ouml;ln, 991 p."
"Zagulyaev1989b";"Zagulyaev, A. K., 1989b. 2. Eriocraniidae. In: Medvedev, G. S. (Ed.): Keys to the insects of the European part of the USSR 4 (1). — E. J. Brill, Leiden, New York, København, Köln, 991 p.";"**Zagulyaev, A. K.**, 1989b. 2. Eriocraniidae. In: Medvedev, G. S. (Ed.): *Keys to the insects of the European part of the USSR* **4** (1). - E. J. Brill, Leiden, New York, K&oslash;benhavn, K&ouml;ln, 991 p."
"Zagulyaev1989c";"Zagulyaev, A. K., 1989c. 4. Nepticulidae (Stigmellidae) - Pygmy Moths. In: Medvedev, G. S. (Ed.): Keys to the insects of the European part of the USSR 4 (1). — E. J. Brill, Leiden, New York, København, Köln, 991 p.";"**Zagulyaev, A. K.**, 1989c. 4. Nepticulidae (Stigmellidae) - Pygmy Moths. In: Medvedev, G. S. (Ed.): *Keys to the insects of the European part of the USSR* **4** (1). - E. J. Brill, Leiden, New York, K&oslash;benhavn, K&ouml;ln, 991 p."
"Zagulyaev1989d";"Zagulyaev, A. K., 1989d. 5. Opostegidae. In: Medvedev, G. S. (Ed.): Keys to the insects of the European part of the USSR 4 (1). — E. J. Brill, Leiden, New York, København, Köln, 991 p.";"**Zagulyaev, A. K.**, 1989d. 5. Opostegidae. In: Medvedev, G. S. (Ed.): *Keys to the insects of the European part of the USSR* **4** (1). - E. J. Brill, Leiden, New York, K&oslash;benhavn, K&ouml;ln, 991 p."
"Zagulyaev1989e";"Zagulyaev, A. K., 1989e. 6. Family Tischeriidae - Monochromatic Miner Moths. In: Medvedev, G. S. (Ed.): Keys to the insects of the European part of the USSR 4 (1). — E. J. Brill, Leiden, New York, København, Köln, 991 p.";"**Zagulyaev, A. K.**, 1989e. 6. Family Tischeriidae - Monochromatic Miner Moths. In: Medvedev, G. S. (Ed.): *Keys to the insects of the European part of the USSR* **4** (1). - E. J. Brill, Leiden, New York, K&oslash;benhavn, K&ouml;ln, 991 p."
"Zagulyaev1989f";"Zagulyaev, A. K., 1989f. 8. Family Incurvariidae - Needle Miners. In: Medvedev, G. S. (Ed.): Keys to the insects of the European part of the USSR 4 (1). — E. J. Brill, Leiden, New York, København, Köln, 991 p.";"**Zagulyaev, A. K.**, 1989f. 8. Family Incurvariidae - Needle Miners. In: Medvedev, G. S. (Ed.): *Keys to the insects of the European part of the USSR* **4** (1). - E. J. Brill, Leiden, New York, K&oslash;benhavn, K&ouml;ln, 991 p."
"Zagulyaev1989g";"Zagulyaev, A. K., 1989g. 9. Family Adelidae. In: Medvedev, G. S. (Ed.): Keys to the insects of the European part of the USSR 4 (1). — E. J. Brill, Leiden, New York, København, Köln, 991 p.";"**Zagulyaev, A. K.**, 1989g. 9. Family Adelidae. In: Medvedev, G. S. (Ed.): *Keys to the insects of the European part of the USSR ***4** (1). - E. J. Brill, Leiden, New York, K&oslash;benhavn, K&ouml;ln, 991 p."
"Zagulyaev1989h";"Zagulyaev, A. K., 1989h. 10. Family Psychidae - Case-Bearer Moths. In: Medvedev, G. S. (Ed.): Keys to the insects of the European part of the USSR 4 (1). — E. J. Brill, Leiden, New York, København, Köln, 991 p.";"**Zagulyaev, A. K.**, 1989h. 10. Family Psychidae - Case-Bearer Moths. In: Medvedev, G. S. (Ed.): *Keys to the insects of the European part of the USSR* **4** (1). - E. J. Brill, Leiden, New York, K&oslash;benhavn, K&ouml;ln, 991 p."
"Zagulyaev1989i";"Zagulyaev, A. K., 1989i. 19. Family Cossidae - Carpenter Moths. In: Medvedev, G. S. (Ed.): Keys to the insects of the European part of the USSR 4 (1). — E. J. Brill, Leiden, New York, København, Köln, 991 p.";"**Zagulyaev, A. K.**, 1989i. 19. Family Cossidae - Carpenter Moths. In: Medvedev, G. S. (Ed.): *Keys to the insects of the European part of the USSR* **4** (1). - E. J. Brill, Leiden, New York, K&oslash;benhavn, K&ouml;ln, 991 p."
"Zagulyaev1990a";"Zagulyaev, A. K., 1990a. 11. Family Euplocamidae, 12. Family Tineidae. In: Medvedev, G. S. (Ed.): Keys to the insects of the European part of the USSR 4 (2). — E. J. Brill, Leiden, New York, København, Köln, 1092 p.";"**Zagulyaev, A. K.**, 1990a. 11. Family Euplocamidae, 12. Family Tineidae. In: Medvedev, G. S. (Ed.): *Keys to the insects of the European part of the USSR* **4** (2). - E. J. Brill, Leiden, New York, K&oslash;benhavn, K&ouml;ln, 1092 p."
"Zagulyaev1990b";"Zagulyaev, A. K., 1990b. 14. Family Ochsenheimeriidae, 45. Family Ethmiidae. In: Medvedev, G. S. (Ed.): Keys to the insects of the European part of the USSR 4 (2). — E. J. Brill, Leiden, New York, København, Köln, 1092 p.";"**Zagulyaev, A. K.**, 1990b. 14. Family Ochsenheimeriidae, 45. Family Ethmiidae. In: Medvedev, G. S. (Ed.): *Keys to the insects of the European part of the USSR* **4** (2). - E. J. Brill, Leiden, New York, K&oslash;benhavn, K&ouml;ln, 1092 p."
"Zagulyaev1990c";"Zagulyaev, A. K., 1990c. 27. Family Douglasiidae. In: Medvedev, G. S. (Ed.): Keys to the insects of the European part of the USSR 4 (2). — E. J. Brill, Leiden, New York, København, Köln, 1092 p.";"**Zagulyaev, A. K.**, 1990c. 27. Family Douglasiidae. In: Medvedev, G. S. (Ed.): *Keys to the insects of the European part of the USSR* **4** (2). - E. J. Brill, Leiden, New York, K&oslash;benhavn, K&ouml;ln, 1092 p."
"Zagulyaev1990d";"Zagulyaev, A. K., 1990d. 30. Family Plutellidae, 31. Family Acrolepiidae. In: Medvedev, G. S. (Ed.): Keys to the insects of the European part of the USSR 4 (2). — E. J. Brill, Leiden, New York, København, Köln, 1092 p.";"**Zagulyaev, A. K.**, 1990d. 30. Family Plutellidae, 31. Family Acrolepiidae. In: Medvedev, G. S. (Ed.): *Keys to the insects of the European part of the USSR* **4** (2). - E. J. Brill, Leiden, New York, K&oslash;benhavn, K&ouml;ln, 1092 p."
"Zagulyaev1997a";"Zagulyaev, A. K., 1997a. Family Pterophoridae - Plume Moths. In: Skarlato, O. A. (Ed.): Keys to the Fauna of the USSR 4 (3), St. Petersburg, 33-304 p.";"**Zagulyaev, A. K.**, 1997a. Family Pterophoridae - Plume Moths. In: Skarlato, O. A. (Ed.): *Keys to the Fauna of the USSR* **4** (3), St. Petersburg, 33-304 p."
"Zagulyaev1997b";"Zagulyaev, A. K., 1997b. Family Thyrididae. In: Skarlato, O. A. (Ed.): Keys to the Fauna of the USSR 4 (3), St. Petersburg, 305-309 p.";"**Zagulyaev, A. K.**, 1997b. Family Thyrididae. In: Skarlato, O. A. (Ed.): *Keys to the Fauna of the USSR* **4** (3), St. Petersburg, 305-309 p. "
"ZagulyaevSinev1990a";"Zagulyaev, A. K. & Sinev, S. Y., 1990a. 39. Family Momphidae. In: Medvedev, G. S. (Ed.): Keys to the insects of the European part of the USSR 4 (2). — E. J. Brill, Leiden, New York, København, Köln, 1092 p.";"**Zagulyaev, A. K. &amp; Sinev, S. Y.**, 1990a. 39. Family Momphidae. In: Medvedev, G. S. (Ed.): *Keys to the insects of the European part of the USSR* **4** (2). - E. J. Brill, Leiden, New York, K&oslash;benhavn, K&ouml;ln, 1092 p."
"ZagulyaevSinev1990b";"Zagulyaev, A. K. & Sinev, S. Y., 1990b. 41. Family Cosmopterigidae. In: Medvedev, G. S. (Ed.): Keys to the insects of the European part of the USSR 4 (2). — E. J. Brill, Leiden, New York, København, Köln, 1092 p.";"**Zagulyaev, A. K. &amp; Sinev, S. Y.**, 1990b. 41. Family Cosmopterigidae. In: Medvedev, G. S. (Ed.): *Keys to the insects of the European part of the USSR* **4** (2). - E. J. Brill, Leiden, New York, K&oslash;benhavn, K&ouml;ln, 1092 p."
